0,23.3,9.45,0.45,0,0,0
0,23.5,9.45,0.45,0,0,0
0,23.7,9.45,0.45,0,0,0
0,23.9,9.45,0.45,0,0,0
0,24.1,9.45,0.45,0,0,0
0,24.3,9.45,0.45,0,0,0
0,24.5,9.45,0.45,0,0,0
0,24.7,9.45,0.45,0,0,0
0,24.9,9.45,0.45,0,0,0
0,25.1,9.45,0.45,0,0,0
0,25.3,9.45,0.45,0,0,0
0,25.5,9.45,0.45,0,0,0
0,32.1,9.45,0.45,0,0,0
0,32.3,9.45,0.45,0,0,0
0,32.5,9.45,0.45,0,0,0
0,32.7,9.45,0.45,0,0,0
0,32.9,9.45,0.45,0,0,0
0,33.1,9.45,0.45,0,0,0
0,33.3,9.45,0.45,0,0,0
0,33.5,9.45,0.45,0,0,0
0,33.7,9.45,0.45,0,0,0
0,33.9,9.45,0.45,0,0,0
0,34.1,9.45,0.45,0,0,0
0,34.3,9.45,0.45,0,0,0
0,34.5,9.45,0.45,0,0,0
0,34.7,9.45,0.45,0,0,0
0,34.9,9.45,0.45,0,0,0
0,23.1,10.15,0.45,0,0,0
0,23.3,10.15,0.45,0,0,0
0,23.5,10.15,0.45,0,0,0
0,23.7,10.15,0.45,0,0,0
0,23.9,10.15,0.45,0,0,0
0,24.1,10.15,0.45,0,0,0
0,24.3,10.15,0.45,0,0,0
0,24.5,10.15,0.45,0,0,0
0,24.7,10.15,0.45,0,0,0
0,24.9,10.15,0.45,0,0,0
0,25.1,10.15,0.45,0,0,0
0,25.3,10.15,0.45,0,0,0
0,25.5,10.15,0.45,0,0,0
0,31.5,10.15,0.45,0,0,0
0,31.7,10.15,0.45,0,0,0
0,31.9,10.15,0.45,0,0,0
0,32.1,10.15,0.45,0,0,0
0,32.3,10.15,0.45,0,0,0
0,32.5,10.15,0.45,0,0,0
0,32.7,10.15,0.45,0,0,0
0,32.9,10.15,0.45,0,0,0
0,33.1,10.15,0.45,0,0,0
0,33.3,10.15,0.45,0,0,0
0,33.5,10.15,0.45,0,0,0
0,33.7,10.15,0.45,0,0,0
0,33.9,10.15,0.45,0,0,0
0,34.1,10.15,0.45,0,0,0
0,34.3,10.15,0.45,0,0,0
0,34.5,10.15,0.45,0,0,0
0,34.7,10.15,0.45,0,0,0
0,34.9,10.15,0.45,0,0,0
0,23.1,10.85,0.45,0,0,0
0,23.3,10.85,0.45,0,0,0
0,23.5,10.85,0.45,0,0,0
0,23.7,10.85,0.45,0,0,0
0,23.9,10.85,0.45,0,0,0
0,24.1,10.85,0.45,0,0,0
0,24.3,10.85,0.45,0,0,0
0,24.5,10.85,0.45,0,0,0
0,24.7,10.85,0.45,0,0,0
0,24.9,10.85,0.45,0,0,0
0,25.1,10.85,0.45,0,0,0
0,25.3,10.85,0.45,0,0,0
0,30.7,10.85,0.45,0,0,0
0,30.9,10.85,0.45,0,0,0
0,31.1,10.85,0.45,0,0,0
0,31.3,10.85,0.45,0,0,0
0,31.5,10.85,0.45,0,0,0
0,31.7,10.85,0.45,0,0,0
0,31.9,10.85,0.45,0,0,0
0,32.1,10.85,0.45,0,0,0
0,32.3,10.85,0.45,0,0,0
0,32.5,10.85,0.45,0,0,0
0,32.7,10.85,0.45,0,0,0
0,32.9,10.85,0.45,0,0,0
0,33.1,10.85,0.45,0,0,0
0,33.3,10.85,0.45,0,0,0
0,33.5,10.85,0.45,0,0,0
0,33.7,10.85,0.45,0,0,0
0,33.9,10.85,0.45,0,0,0
0,34.1,10.85,0.45,0,0,0
0,34.3,10.85,0.45,0,0,0
0,34.5,10.85,0.45,0,0,0
0,34.7,10.85,0.45,0,0,0
0,34.9,10.85,0.45,0,0,0
0,30.5,11.55,0.45,0,0,0
0,30.7,11.55,0.45,0,0,0
0,30.9,11.55,0.45,0,0,0
0,31.1,11.55,0.45,0,0,0
0,31.3,11.55,0.45,0,0,0
0,31.5,11.55,0.45,0,0,0
0,31.7,11.55,0.45,0,0,0
0,31.9,11.55,0.45,0,0,0
0,32.1,11.55,0.45,0,0,0
0,32.3,11.55,0.45,0,0,0
0,32.5,11.55,0.45,0,0,0
0,32.7,11.55,0.45,0,0,0
0,32.9,11.55,0.45,0,0,0
0,33.1,11.55,0.45,0,0,0
0,33.3,11.55,0.45,0,0,0
0,33.5,11.55,0.45,0,0,0
0,33.7,11.55,0.45,0,0,0
0,33.9,11.55,0.45,0,0,0
0,34.1,11.55,0.45,0,0,0
0,34.3,11.55,0.45,0,0,0
0,34.5,11.55,0.45,0,0,0
0,34.7,11.55,0.45,0,0,0
0,34.9,11.55,0.45,0,0,0
0,30.5,12.25,0.45,0,0,0
0,30.7,12.25,0.45,0,0,0
0,30.9,12.25,0.45,0,0,0
0,31.1,12.25,0.45,0,0,0
0,31.3,12.25,0.45,0,0,0
0,31.5,12.25,0.45,0,0,0
0,31.7,12.25,0.45,0,0,0
0,31.9,12.25,0.45,0,0,0
0,32.1,12.25,0.45,0,0,0
0,32.3,12.25,0.45,0,0,0
0,32.5,12.25,0.45,0,0,0
0,32.7,12.25,0.45,0,0,0
0,32.9,12.25,0.45,0,0,0
0,33.1,12.25,0.45,0,0,0
0,33.3,12.25,0.45,0,0,0
0,33.5,12.25,0.45,0,0,0
0,33.7,12.25,0.45,0,0,0
0,33.9,12.25,0.45,0,0,0
0,34.1,12.25,0.45,0,0,0
0,34.3,12.25,0.45,0,0,0
0,34.5,12.25,0.45,0,0,0
0,34.7,12.25,0.45,0,0,0
0,34.9,12.25,0.45,0,0,0
0,30.9,12.95,0.45,0,0,0
0,31.1,12.95,0.45,0,0,0
0,31.3,12.95,0.45,0,0,0
0,31.5,12.95,0.45,0,0,0
0,31.7,12.95,0.45,0,0,0
0,31.9,12.95,0.45,0,0,0
0,32.1,12.95,0.45,0,0,0
0,32.3,12.95,0.45,0,0,0
0,32.5,12.95,0.45,0,0,0
0,32.7,12.95,0.45,0,0,0
0,32.9,12.95,0.45,0,0,0
0,33.1,12.95,0.45,0,0,0
0,33.3,12.95,0.45,0,0,0
0,33.5,12.95,0.45,0,0,0
0,33.7,12.95,0.45,0,0,0
0,33.9,12.95,0.45,0,0,0
0,34.1,12.95,0.45,0,0,0
0,34.3,12.95,0.45,0,0,0
0,34.5,12.95,0.45,0,0,0
0,34.7,12.95,0.45,0,0,0
0,34.9,12.95,0.45,0,0,0
0,31.7,13.65,0.45,0,0,0
0,31.9,13.65,0.45,0,0,0
0,32.1,13.65,0.45,0,0,0
0,32.3,13.65,0.45,0,0,0
0,32.5,13.65,0.45,0,0,0
0,32.7,13.65,0.45,0,0,0
0,32.9,13.65,0.45,0,0,0
0,33.1,13.65,0.45,0,0,0
0,33.3,13.65,0.45,0,0,0
0,33.5,13.65,0.45,0,0,0
0,33.7,13.65,0.45,0,0,0
0,33.9,13.65,0.45,0,0,0
0,34.1,13.65,0.45,0,0,0
0,34.3,13.65,0.45,0,0,0
0,34.5,13.65,0.45,0,0,0
0,34.7,13.65,0.45,0,0,0
0,34.9,13.65,0.45,0,0,0
0,32.1,14.35,0.45,0,0,0
0,32.3,14.35,0.45,0,0,0
0,32.5,14.35,0.45,0,0,0
0,32.7,14.35,0.45,0,0,0
0,32.9,14.35,0.45,0,0,0
0,33.1,14.35,0.45,0,0,0
0,33.3,14.35,0.45,0,0,0
0,33.5,14.35,0.45,0,0,0
0,33.7,14.35,0.45,0,0,0
0,33.9,14.35,0.45,0,0,0
0,34.1,14.35,0.45,0,0,0
0,34.3,14.35,0.45,0,0,0
0,34.5,14.35,0.45,0,0,0
0,34.7,14.35,0.45,0,0,0
0,34.9,14.35,0.45,0,0,0
0,32.3,15.05,0.45,0,0,0
0,32.5,15.05,0.45,0,0,0
0,32.7,15.05,0.45,0,0,0
0,32.9,15.05,0.45,0,0,0
0,33.1,15.05,0.45,0,0,0
0,33.3,15.05,0.45,0,0,0
0,33.5,15.05,0.45,0,0,0
0,33.7,15.05,0.45,0,0,0
0,33.9,15.05,0.45,0,0,0
0,34.1,15.05,0.45,0,0,0
0,34.3,15.05,0.45,0,0,0
0,34.5,15.05,0.45,0,0,0
0,34.7,15.05,0.45,0,0,0
0,34.9,15.05,0.45,0,0,0
0,13.9,15.75,0.45,0,0,0
0,14.1,15.75,0.45,0,0,0
0,14.3,15.75,0.45,0,0,0
0,14.5,15.75,0.45,0,0,0
0,14.7,15.75,0.45,0,0,0
0,14.9,15.75,0.45,0,0,0
0,15.1,15.75,0.45,0,0,0
0,15.3,15.75,0.45,0,0,0
0,15.5,15.75,0.45,0,0,0
0,32.5,15.75,0.45,0,0,0
0,32.7,15.75,0.45,0,0,0
0,32.9,15.75,0.45,0,0,0
0,33.1,15.75,0.45,0,0,0
0,33.3,15.75,0.45,0,0,0
0,33.5,15.75,0.45,0,0,0
0,33.7,15.75,0.45,0,0,0
0,33.9,15.75,0.45,0,0,0
0,34.1,15.75,0.45,0,0,0
0,34.3,15.75,0.45,0,0,0
0,34.5,15.75,0.45,0,0,0
0,34.7,15.75,0.45,0,0,0
0,34.9,15.75,0.45,0,0,0
0,13.9,16.45,0.45,0,0,0
0,14.1,16.45,0.45,0,0,0
0,14.3,16.45,0.45,0,0,0
0,14.5,16.45,0.45,0,0,0
0,14.7,16.45,0.45,0,0,0
0,14.9,16.45,0.45,0,0,0
0,15.1,16.45,0.45,0,0,0
0,15.3,16.45,0.45,0,0,0
0,15.5,16.45,0.45,0,0,0
0,15.7,16.45,0.45,0,0,0
0,15.9,16.45,0.45,0,0,0
0,16.1,16.45,0.45,0,0,0
0,21.5,16.45,0.45,0,0,0
0,21.7,16.45,0.45,0,0,0
0,21.9,16.45,0.45,0,0,0
0,32.5,16.45,0.45,0,0,0
0,32.7,16.45,0.45,0,0,0
0,32.9,16.45,0.45,0,0,0
0,33.1,16.45,0.45,0,0,0
0,33.3,16.45,0.45,0,0,0
0,33.5,16.45,0.45,0,0,0
0,33.7,16.45,0.45,0,0,0
0,33.9,16.45,0.45,0,0,0
0,34.1,16.45,0.45,0,0,0
0,34.3,16.45,0.45,0,0,0
0,34.5,16.45,0.45,0,0,0
0,34.7,16.45,0.45,0,0,0
0,34.9,16.45,0.45,0,0,0
0,13.9,17.15,0.45,0,0,0
0,14.1,17.15,0.45,0,0,0
0,14.3,17.15,0.45,0,0,0
0,14.5,17.15,0.45,0,0,0
0,14.7,17.15,0.45,0,0,0
0,14.9,17.15,0.45,0,0,0
0,15.1,17.15,0.45,0,0,0
0,15.3,17.15,0.45,0,0,0
0,15.5,17.15,0.45,0,0,0
0,15.7,17.15,0.45,0,0,0
0,15.9,17.15,0.45,0,0,0
0,16.1,17.15,0.45,0,0,0
0,16.3,17.15,0.45,0,0,0
0,21.5,17.15,0.45,0,0,0
0,21.7,17.15,0.45,0,0,0
0,21.9,17.15,0.45,0,0,0
0,32.5,17.15,0.45,0,0,0
0,32.7,17.15,0.45,0,0,0
0,32.9,17.15,0.45,0,0,0
0,33.1,17.15,0.45,0,0,0
0,33.3,17.15,0.45,0,0,0
0,33.5,17.15,0.45,0,0,0
0,33.7,17.15,0.45,0,0,0
0,33.9,17.15,0.45,0,0,0
0,34.1,17.15,0.45,0,0,0
0,34.3,17.15,0.45,0,0,0
0,34.5,17.15,0.45,0,0,0
0,34.7,17.15,0.45,0,0,0
0,34.9,17.15,0.45,0,0,0
0,13.9,17.85,0.45,0,0,0
0,14.1,17.85,0.45,0,0,0
0,14.3,17.85,0.45,0,0,0
0,14.5,17.85,0.45,0,0,0
0,14.7,17.85,0.45,0,0,0
0,14.9,17.85,0.45,0,0,0
0,15.1,17.85,0.45,0,0,0
0,15.3,17.85,0.45,0,0,0
0,15.5,17.85,0.45,0,0,0
0,15.7,17.85,0.45,0,0,0
0,15.9,17.85,0.45,0,0,0
0,16.1,17.85,0.45,0,0,0
0,16.3,17.85,0.45,0,0,0
0,32.5,17.85,0.45,0,0,0
0,32.7,17.85,0.45,0,0,0
0,32.9,17.85,0.45,0,0,0
0,33.1,17.85,0.45,0,0,0
0,33.3,17.85,0.45,0,0,0
0,33.5,17.85,0.45,0,0,0
0,33.7,17.85,0.45,0,0,0
0,33.9,17.85,0.45,0,0,0
0,34.1,17.85,0.45,0,0,0
0,34.3,17.85,0.45,0,0,0
0,34.5,17.85,0.45,0,0,0
0,34.7,17.85,0.45,0,0,0
0,34.9,17.85,0.45,0,0,0
0,13.9,18.55,0.45,0,0,0
0,14.1,18.55,0.45,0,0,0
0,14.3,18.55,0.45,0,0,0
0,14.5,18.55,0.45,0,0,0
0,14.7,18.55,0.45,0,0,0
0,14.9,18.55,0.45,0,0,0
0,15.1,18.55,0.45,0,0,0
0,15.3,18.55,0.45,0,0,0
0,15.5,18.55,0.45,0,0,0
0,15.7,18.55,0.45,0,0,0
0,15.9,18.55,0.45,0,0,0
0,16.1,18.55,0.45,0,0,0
0,32.5,18.55,0.45,0,0,0
0,32.7,18.55,0.45,0,0,0
0,32.9,18.55,0.45,0,0,0
0,33.1,18.55,0.45,0,0,0
0,33.3,18.55,0.45,0,0,0
0,33.5,18.55,0.45,0,0,0
0,33.7,18.55,0.45,0,0,0
0,33.9,18.55,0.45,0,0,0
0,34.1,18.55,0.45,0,0,0
0,34.3,18.55,0.45,0,0,0
0,34.5,18.55,0.45,0,0,0
0,34.7,18.55,0.45,0,0,0
0,34.9,18.55,0.45,0,0,0
0,13.9,19.25,0.45,0,0,0
0,14.1,19.25,0.45,0,0,0
0,14.3,19.25,0.45,0,0,0
0,14.5,19.25,0.45,0,0,0
0,14.7,19.25,0.45,0,0,0
0,14.9,19.25,0.45,0,0,0
0,15.1,19.25,0.45,0,0,0
0,15.3,19.25,0.45,0,0,0
0,15.5,19.25,0.45,0,0,0
0,15.7,19.25,0.45,0,0,0
0,15.9,19.25,0.45,0,0,0
0,32.5,19.25,0.45,0,0,0
0,32.7,19.25,0.45,0,0,0
0,32.9,19.25,0.45,0,0,0
0,33.1,19.25,0.45,0,0,0
0,33.3,19.25,0.45,0,0,0
0,33.5,19.25,0.45,0,0,0
0,33.7,19.25,0.45,0,0,0
0,33.9,19.25,0.45,0,0,0
0,34.1,19.25,0.45,0,0,0
0,34.3,19.25,0.45,0,0,0
0,34.5,19.25,0.45,0,0,0
0,34.7,19.25,0.45,0,0,0
0,34.9,19.25,0.45,0,0,0
0,13.9,19.95,0.45,0,0,0
0,14.1,19.95,0.45,0,0,0
0,14.3,19.95,0.45,0,0,0
0,14.5,19.95,0.45,0,0,0
0,14.7,19.95,0.45,0,0,0
0,14.9,19.95,0.45,0,0,0
0,15.1,19.95,0.45,0,0,0
0,15.3,19.95,0.45,0,0,0
0,15.5,19.95,0.45,0,0,0
0,32.5,19.95,0.45,0,0,0
0,32.7,19.95,0.45,0,0,0
0,32.9,19.95,0.45,0,0,0
0,33.1,19.95,0.45,0,0,0
0,33.3,19.95,0.45,0,0,0
0,33.5,19.95,0.45,0,0,0
0,33.7,19.95,0.45,0,0,0
0,33.9,19.95,0.45,0,0,0
0,34.1,19.95,0.45,0,0,0
0,34.3,19.95,0.45,0,0,0
0,34.5,19.95,0.45,0,0,0
0,34.7,19.95,0.45,0,0,0
0,34.9,19.95,0.45,0,0,0
0,13.9,20.65,0.45,0,0,0
0,14.1,20.65,0.45,0,0,0
0,14.3,20.65,0.45,0,0,0
0,14.5,20.65,0.45,0,0,0
0,14.7,20.65,0.45,0,0,0
0,14.9,20.65,0.45,0,0,0
0,15.1,20.65,0.45,0,0,0
0,32.5,20.65,0.45,0,0,0
0,32.7,20.65,0.45,0,0,0
0,32.9,20.65,0.45,0,0,0
0,33.1,20.65,0.45,0,0,0
0,33.3,20.65,0.45,0,0,0
0,33.5,20.65,0.45,0,0,0
0,33.7,20.65,0.45,0,0,0
0,33.9,20.65,0.45,0,0,0
0,34.1,20.65,0.45,0,0,0
0,34.3,20.65,0.45,0,0,0
0,34.5,20.65,0.45,0,0,0
0,34.7,20.65,0.45,0,0,0
0,34.9,20.65,0.45,0,0,0
0,13.9,21.35,0.45,0,0,0
0,14.1,21.35,0.45,0,0,0
0,14.3,21.35,0.45,0,0,0
0,14.5,21.35,0.45,0,0,0
0,14.7,21.35,0.45,0,0,0
0,14.9,21.35,0.45,0,0,0
0,20.1,21.35,0.45,0,0,0
0,20.3,21.35,0.45,0,0,0
0,20.5,21.35,0.45,0,0,0
0,20.7,21.35,0.45,0,0,0
0,20.9,21.35,0.45,0,0,0
0,21.1,21.35,0.45,0,0,0
0,21.3,21.35,0.45,0,0,0
0,21.5,21.35,0.45,0,0,0
0,32.5,21.35,0.45,0,0,0
0,32.7,21.35,0.45,0,0,0
0,32.9,21.35,0.45,0,0,0
0,33.1,21.35,0.45,0,0,0
0,33.3,21.35,0.45,0,0,0
0,33.5,21.35,0.45,0,0,0
0,33.7,21.35,0.45,0,0,0
0,33.9,21.35,0.45,0,0,0
0,34.1,21.35,0.45,0,0,0
0,34.3,21.35,0.45,0,0,0
0,34.5,21.35,0.45,0,0,0
0,34.7,21.35,0.45,0,0,0
0,34.9,21.35,0.45,0,0,0
0,13.9,22.05,0.45,0,0,0
0,14.1,22.05,0.45,0,0,0
0,14.3,22.05,0.45,0,0,0
0,14.5,22.05,0.45,0,0,0
0,14.7,22.05,0.45,0,0,0
0,18.7,22.05,0.45,0,0,0
0,18.9,22.05,0.45,0,0,0
0,19.1,22.05,0.45,0,0,0
0,19.3,22.05,0.45,0,0,0
0,19.5,22.05,0.45,0,0,0
0,19.7,22.05,0.45,0,0,0
0,19.9,22.05,0.45,0,0,0
0,20.1,22.05,0.45,0,0,0
0,20.3,22.05,0.45,0,0,0
0,20.5,22.05,0.45,0,0,0
0,20.7,22.05,0.45,0,0,0
0,20.9,22.05,0.45,0,0,0
0,21.1,22.05,0.45,0,0,0
0,21.3,22.05,0.45,0,0,0
0,21.5,22.05,0.45,0,0,0
0,32.5,22.05,0.45,0,0,0
0,32.7,22.05,0.45,0,0,0
0,32.9,22.05,0.45,0,0,0
0,33.1,22.05,0.45,0,0,0
0,33.3,22.05,0.45,0,0,0
0,33.5,22.05,0.45,0,0,0
0,33.7,22.05,0.45,0,0,0
0,33.9,22.05,0.45,0,0,0
0,34.1,22.05,0.45,0,0,0
0,34.3,22.05,0.45,0,0,0
0,34.5,22.05,0.45,0,0,0
0,34.7,22.05,0.45,0,0,0
0,34.9,22.05,0.45,0,0,0
0,13.9,22.75,0.45,0,0,0
0,14.1,22.75,0.45,0,0,0
0,14.3,22.75,0.45,0,0,0
0,14.5,22.75,0.45,0,0,0
0,14.7,22.75,0.45,0,0,0
0,18.5,22.75,0.45,0,0,0
0,18.7,22.75,0.45,0,0,0
0,18.9,22.75,0.45,0,0,0
0,19.1,22.75,0.45,0,0,0
0,19.3,22.75,0.45,0,0,0
0,19.5,22.75,0.45,0,0,0
0,19.7,22.75,0.45,0,0,0
0,19.9,22.75,0.45,0,0,0
0,20.1,22.75,0.45,0,0,0
0,20.3,22.75,0.45,0,0,0
0,20.5,22.75,0.45,0,0,0
0,20.7,22.75,0.45,0,0,0
0,20.9,22.75,0.45,0,0,0
0,21.1,22.75,0.45,0,0,0
0,21.3,22.75,0.45,0,0,0
0,21.5,22.75,0.45,0,0,0
0,21.7,22.75,0.45,0,0,0
0,32.5,22.75,0.45,0,0,0
0,32.7,22.75,0.45,0,0,0
0,32.9,22.75,0.45,0,0,0
0,33.1,22.75,0.45,0,0,0
0,33.3,22.75,0.45,0,0,0
0,33.5,22.75,0.45,0,0,0
0,33.7,22.75,0.45,0,0,0
0,33.9,22.75,0.45,0,0,0
0,34.1,22.75,0.45,0,0,0
0,34.3,22.75,0.45,0,0,0
0,34.5,22.75,0.45,0,0,0
0,34.7,22.75,0.45,0,0,0
0,34.9,22.75,0.45,0,0,0
0,22.3,7.35,1.35,0,0,0
0,22.5,7.35,1.35,0,0,0
0,22.7,7.35,1.35,0,0,0
0,22.9,7.35,1.35,0,0,0
0,23.1,7.35,1.35,0,0,0
0,25.5,7.35,1.35,0,0,0
0,25.7,7.35,1.35,0,0,0
0,25.9,7.35,1.35,0,0,0
0,26.1,7.35,1.35,0,0,0
0,31.9,7.35,1.35,0,0,0
0,32.1,7.35,1.35,0,0,0
0,32.3,7.35,1.35,0,0,0
0,32.5,7.35,1.35,0,0,0
0,22.3,8.05,1.35,0,0,0
0,22.5,8.05,1.35,0,0,0
0,22.7,8.05,1.35,0,0,0
0,22.9,8.05,1.35,0,0,0
0,23.1,8.05,1.35,0,0,0
0,25.5,8.05,1.35,0,0,0
0,25.7,8.05,1.35,0,0,0
0,25.9,8.05,1.35,0,0,0
0,26.1,8.05,1.35,0,0,0
0,31.9,8.05,1.35,0,0,0
0,32.1,8.05,1.35,0,0,0
0,32.3,8.05,1.35,0,0,0
0,32.5,8.05,1.35,0,0,0
0,22.3,8.75,1.35,0,0,0
0,22.5,8.75,1.35,0,0,0
0,22.7,8.75,1.35,0,0,0
0,22.9,8.75,1.35,0,0,0
0,23.1,8.75,1.35,0,0,0
0,25.5,8.75,1.35,0,0,0
0,25.7,8.75,1.35,0,0,0
0,25.9,8.75,1.35,0,0,0
0,26.1,8.75,1.35,0,0,0
0,31.7,8.75,1.35,0,0,0
0,31.9,8.75,1.35,0,0,0
0,32.1,8.75,1.35,0,0,0
0,32.3,8.75,1.35,0,0,0
0,32.5,8.75,1.35,0,0,0
0,22.3,9.45,1.35,0,0,0
0,22.5,9.45,1.35,0,0,0
0,22.7,9.45,1.35,0,0,0
0,22.9,9.45,1.35,0,0,0
0,23.1,9.45,1.35,0,0,0
0,25.5,9.45,1.35,0,0,0
0,25.7,9.45,1.35,0,0,0
0,25.9,9.45,1.35,0,0,0
0,26.1,9.45,1.35,0,0,0
0,31.3,9.45,1.35,0,0,0
0,31.5,9.45,1.35,0,0,0
0,31.7,9.45,1.35,0,0,0
0,31.9,9.45,1.35,0,0,0
0,32.1,9.45,1.35,0,0,0
0,32.3,9.45,1.35,0,0,0
0,32.5,9.45,1.35,0,0,0
0,22.3,10.15,1.35,0,0,0
0,22.5,10.15,1.35,0,0,0
0,22.7,10.15,1.35,0,0,0
0,22.9,10.15,1.35,0,0,0
0,23.1,10.15,1.35,0,0,0
0,25.3,10.15,1.35,0,0,0
0,25.5,10.15,1.35,0,0,0
0,25.7,10.15,1.35,0,0,0
0,25.9,10.15,1.35,0,0,0
0,26.1,10.15,1.35,0,0,0
0,30.5,10.15,1.35,0,0,0
0,30.7,10.15,1.35,0,0,0
0,30.9,10.15,1.35,0,0,0
0,31.1,10.15,1.35,0,0,0
0,31.3,10.15,1.35,0,0,0
0,31.5,10.15,1.35,0,0,0
0,31.7,10.15,1.35,0,0,0
0,31.9,10.15,1.35,0,0,0
0,32.1,10.15,1.35,0,0,0
0,22.5,10.85,1.35,0,0,0
0,22.7,10.85,1.35,0,0,0
0,22.9,10.85,1.35,0,0,0
0,23.1,10.85,1.35,0,0,0
0,23.3,10.85,1.35,0,0,0
0,23.5,10.85,1.35,0,0,0
0,23.7,10.85,1.35,0,0,0
0,23.9,10.85,1.35,0,0,0
0,24.1,10.85,1.35,0,0,0
0,24.3,10.85,1.35,0,0,0
0,24.5,10.85,1.35,0,0,0
0,24.7,10.85,1.35,0,0,0
0,24.9,10.85,1.35,0,0,0
0,25.1,10.85,1.35,0,0,0
0,25.3,10.85,1.35,0,0,0
0,25.5,10.85,1.35,0,0,0
0,25.7,10.85,1.35,0,0,0
0,25.9,10.85,1.35,0,0,0
0,26.1,10.85,1.35,0,0,0
0,29.9,10.85,1.35,0,0,0
0,30.1,10.85,1.35,0,0,0
0,30.3,10.85,1.35,0,0,0
0,30.5,10.85,1.35,0,0,0
0,30.7,10.85,1.35,0,0,0
0,30.9,10.85,1.35,0,0,0
0,31.1,10.85,1.35,0,0,0
0,31.3,10.85,1.35,0,0,0
0,31.5,10.85,1.35,0,0,0
0,22.7,11.55,1.35,0,0,0
0,22.9,11.55,1.35,0,0,0
0,23.1,11.55,1.35,0,0,0
0,23.3,11.55,1.35,0,0,0
0,23.5,11.55,1.35,0,0,0
0,23.7,11.55,1.35,0,0,0
0,23.9,11.55,1.35,0,0,0
0,24.1,11.55,1.35,0,0,0
0,24.3,11.55,1.35,0,0,0
0,24.5,11.55,1.35,0,0,0
0,24.7,11.55,1.35,0,0,0
0,24.9,11.55,1.35,0,0,0
0,25.1,11.55,1.35,0,0,0
0,25.3,11.55,1.35,0,0,0
0,25.5,11.55,1.35,0,0,0
0,29.7,11.55,1.35,0,0,0
0,29.9,11.55,1.35,0,0,0
0,30.1,11.55,1.35,0,0,0
0,30.3,11.55,1.35,0,0,0
0,30.5,11.55,1.35,0,0,0
0,30.7,11.55,1.35,0,0,0
0,23.1,12.25,1.35,0,0,0
